Time,Strike,Term,Instrument Type,Strategy,Type,Qty,CC,Product,Description,Price,Watch,RFQ,Add Deal,Undrl. Bid,Undrl. Offer,Impl. Vol,Δ,Category,
08:28:15,5.000,Nov21,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,Nov21 5.000 Put,0.1500,,,,,,,,Natural Gas,
08:28:15,,Nov21,Future,,Block,60,HP,Henry Hub Look-Alike Fin Future,Nov21,5.9400,,,,,,,,Natural Gas,
08:23:17,5.000,Jan22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Jan22 5.000 Put,0.6850,,,,,,,,Natural Gas,
08:23:17,4.750,Jan22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Jan22 4.750 Put,0.5450,,,,,,,,Natural Gas,
08:23:17,,Jan22,Future,,Block,2,HP,Henry Hub Look-Alike Fin Future,Jan22,6.1300,,,,,,,,Natural Gas,
08:23:17,5.000,Jan22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Jan22 5.000 Put,0.6850,,,,,,,,Natural Gas,
08:23:17,4.750,Jan22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Jan22 4.750 Put,0.5450,,,,,,,,Natural Gas,
08:23:17,,Jan22,Future,,Block,2,HP,Henry Hub Look-Alike Fin Future,Jan22,6.1300,,,,,,,,Natural Gas,
08:25:49,,Jul25,Future,,Block,22,NG,Henry Hub Future,Jul25,2.940,,,,,,,,Natural Gas,
08:25:49,,Aug25,Future,,Block,28,NG,Henry Hub Future,Aug25,2.955,,,,,,,,Natural Gas,
08:18:22,-0.200,Nov21,Option,Put,Block,"2,000",G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 -0.200 Put,0.018,,,,,,,,Natural Gas,
08:18:22,-0.300,Nov21,Option,Put,Block,"2,000",G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 -0.300 Put,0.003,,,,,,,,Natural Gas,
08:19:00,5.000,Mar22,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Mar22 5.000 Put,1.0900,,,,,,,,Natural Gas,
08:19:00,,Mar22,Future,,Block,17,HP,Henry Hub Look-Alike Fin Future,Mar22,5.7000,,,,,,,,Natural Gas,
08:17:34,7.000,Nov21,Option,Call,Block,100,ON,Henry Hub Am Option,Nov21 7.000 Call,0.252,,,,,,,,Natural Gas,
08:15:00,5.000,Mar22,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Mar22 5.000 Put,1.0900,,,,,,,,Natural Gas,
08:15:00,,Mar22,Future,,Block,17,HP,Henry Hub Look-Alike Fin Future,Mar22,5.7000,,,,,,,,Natural Gas,
08:15:00,5.000,Mar22,Option,Put,Block,25,LN,Henry Hub Eu Fin Option,Mar22 5.000 Put,1.0900,,,,,,,,Natural Gas,
08:15:00,,Mar22,Future,,Block,34,NP,Henry Hub Pen Fin Future,Mar22,5.700,,,,,,,,Natural Gas,
08:19:38,,Nov21,Future,,Block,180,NG,Henry Hub Future,Nov21,5.940,,,,,,,,Natural Gas,
08:15:00,5.000,Mar22,Option,Put,Block,25,LN,Henry Hub Eu Fin Option,Mar22 5.000 Put,1.0900,,,,,,,,Natural Gas,
08:15:00,,Mar22,Future,,Block,34,NP,Henry Hub Pen Fin Future,Mar22,5.700,,,,,,,,Natural Gas,
08:12:00,,Feb22,Future,,Block,500,HH,Henry Hub Fin Future,Feb22,6.045,,,,,,,,Natural Gas,
08:17:12,10.750,Nov21,Option,Call,Block,100,ON,Henry Hub Am Option,Nov21 10.750 Call,0.058,,,,,,,,Natural Gas,
08:09:13,,Nov21,Future,,Block,494,NG,Henry Hub Future,Nov21,5.954,,,,,,,,Natural Gas,
08:09:13,,Nov21,Future,,Block,494,HH,Henry Hub Fin Future,Nov21,5.940,,,,,,,,Natural Gas,
08:12:53,10.750,Nov21,Option,Call,Block,100,ON,Henry Hub Am Option,Nov21 10.750 Call,0.060,,,,,,,,Natural Gas,
08:05:00,3.500,Apr23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,Apr23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:05:00,3.500,May23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,May23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:05:00,3.500,Jun23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,Jun23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:05:00,3.500,Jul23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,Jul23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:05:00,3.500,Aug23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,Aug23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:05:00,3.500,Sep23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,Sep23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:05:00,3.500,Oct23,Option,Call,Block,10,LN,Henry Hub Eu Fin Option,Oct23 3.500 Call,0.3630,,,,,,,,Natural Gas,
08:07:33,7.500,Mar22,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Mar22 7.500 Call,1.3300,,,,,,,,Natural Gas,
08:07:33,10.000,Mar22,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Mar22 10.000 Call,1.0000,,,,,,,,Natural Gas,
08:07:33,,Mar22,Future,,Block,20,HP,Henry Hub Look-Alike Fin Future,Mar22,5.8500,,,,,,,,Natural Gas,
08:09:00,,Apr22,Future,,Block,80,NG,Henry Hub Future,Apr22,3.961,,,,,,,,Natural Gas,
08:09:00,,May22,Future,,Block,80,NG,Henry Hub Future,May22,3.961,,,,,,,,Natural Gas,
08:09:00,,Jun22,Future,,Block,80,NG,Henry Hub Future,Jun22,3.961,,,,,,,,Natural Gas,
08:09:00,,Jul22,Future,,Block,80,NG,Henry Hub Future,Jul22,3.961,,,,,,,,Natural Gas,
08:09:00,,Aug22,Future,,Block,80,NG,Henry Hub Future,Aug22,3.961,,,,,,,,Natural Gas,
08:09:00,,Sep22,Future,,Block,80,NG,Henry Hub Future,Sep22,3.961,,,,,,,,Natural Gas,
08:09:00,,Oct22,Future,,Block,80,NG,Henry Hub Future,Oct22,3.961,,,,,,,,Natural Gas,
07:59:44,20.000,Jan22,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Jan22 20.000 Call,0.2050,,,,,,,,Natural Gas,
08:00:40,20.000,Jan22,Option,Call,Block,25,LN,Henry Hub Eu Fin Option,Jan22 20.000 Call,0.2050,,,,,,,,Natural Gas,
07:53:09,5.000,Mar22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Mar22 5.000 Put,1.0850,,,,,,,,Natural Gas,
07:53:09,3.500,Mar22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2150,,,,,,,,Natural Gas,
07:53:09,,Mar22,Future,,Block,18,HP,Henry Hub Look-Alike Fin Future,Mar22,5.8500,,,,,,,,Natural Gas,
07:59:02,-0.200,Nov21,Option,Put,Block,500,G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 -0.200 Put,0.019,,,,,,,,Natural Gas,
07:59:02,-0.300,Nov21,Option,Put,Block,500,G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 -0.300 Put,0.003,,,,,,,,Natural Gas,
07:53:45,2.500,Apr22,Option,Put,Block,"2,000",LN,Henry Hub Eu Fin Option,Apr22 2.500 Put,0.0300,,,,,,,,Natural Gas,
07:53:45,,Apr22,Future,,Block,80,HP,Henry Hub Look-Alike Fin Future,Apr22,4.1200,,,,,,,,Natural Gas,
07:53:45,2.500,Apr22,Option,Put,Block,235,LN,Henry Hub Eu Fin Option,Apr22 2.500 Put,0.0300,,,,,,,,Natural Gas,
07:53:45,,Apr22,Future,,Block,9,HP,Henry Hub Look-Alike Fin Future,Apr22,4.1200,,,,,,,,Natural Gas,
07:53:45,2.500,Apr22,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Apr22 2.500 Put,0.0300,,,,,,,,Natural Gas,
07:53:45,,Apr22,Future,,Block,8,HP,Henry Hub Look-Alike Fin Future,Apr22,4.1200,,,,,,,,Natural Gas,
07:53:45,2.500,Apr22,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Apr22 2.500 Put,0.0300,,,,,,,,Natural Gas,
07:53:45,,Apr22,Future,,Block,8,HP,Henry Hub Look-Alike Fin Future,Apr22,4.1200,,,,,,,,Natural Gas,
07:31:02,,Nov21,Future,,Block,500,NG,Henry Hub Future,Nov21,6.063,,,,,,,,Natural Gas,
07:31:02,,Nov21,Future,,Block,500,HH,Henry Hub Fin Future,Nov21,6.050,,,,,,,,Natural Gas,
07:31:02,,Nov21,Future,,Block,500,NG,Henry Hub Future,Nov21,8.063,,,,,,,,Natural Gas,
07:31:02,,Nov21,Future,,Block,500,HH,Henry Hub Fin Future,Nov21,8.050,,,,,,,,Natural Gas,
07:18:43,7.000,Nov21,Option,Call,Block,100,ON,Henry Hub Am Option,Nov21 7.000 Call,0.280,,,,,,,,Natural Gas,
,,,,,,,,,,,,,,,,,,,
